"*","STITCH","-11.601707","-7.383354"
"*","STITCH","-6.267517","-6.333560"
"*","STITCH","-11.622345","-7.038684"
"*","STITCH","-6.311461","-6.102049"
"*","STITCH","-11.634390","-6.694177"
"*","STITCH","-6.349308","-5.870320"
"*","STITCH","-11.637776","-6.350050"
"*","STITCH","-6.381012","-5.638533"
"*","STITCH","-11.632440","-6.006522"
"*","STITCH","-6.406530","-5.406850"
"*","STITCH","-11.618325","-5.663824"
"*","STITCH","-6.425823","-5.175440"
"*","STITCH","-11.595376","-5.322187"
"*","STITCH","-6.438854","-4.944474"
"*","STITCH","-11.563542","-4.981852"
"*","STITCH","-6.445591","-4.714129"
"*","STITCH","-11.522779","-4.643064"
"*","STITCH","-6.446006","-4.484584"
"*","STITCH","-11.473047","-4.306074"
"*","STITCH","-6.440074","-4.256025"
"*","STITCH","-11.414310","-3.971142"
"*","STITCH","-6.427775","-4.028639"
"*","STITCH","-11.346539","-3.638531"
"*","STITCH","-6.409094","-3.802620"
"*","STITCH","-11.269711","-3.308512"
"*","STITCH","-6.384022","-3.578166"
"*","STITCH","-11.183808","-2.981365"
"*","STITCH","-6.352554","-3.355478"
"*","STITCH","-11.088820","-2.657372"
"*","STITCH","-6.314691","-3.134763"
"*","STITCH","-10.984743","-2.336827"
"*","STITCH","-6.270438","-2.916233"
"*","STITCH","-10.871581","-2.020027"
"*","STITCH","-6.219810","-2.700101"
"*","STITCH","-10.749346","-1.707278"
"*","STITCH","-6.162826","-2.486589"
"*","STITCH","-10.618059","-1.398895"
"*","STITCH","-6.099512","-2.275921"
"*","STITCH","-10.477748","-1.095197"
"*","STITCH","-6.029902","-2.068327"
"*","STITCH","-10.328453","-0.796513"
"*","STITCH","-5.954038","-1.864039"
"*","STITCH","-10.170220","-0.503180"
"*","STITCH","-5.871970","-1.663297"
"*","STITCH","-10.003111","-0.215540"
"*","STITCH","-5.783756","-1.466343"
"*","STITCH","-9.827195","0.066054"
"*","STITCH","-5.689465","-1.273425"
"*","STITCH","-9.642555","0.341242"
"*","STITCH","-5.589173","-1.084793"
"*","STITCH","-9.449287","0.609656"
"*","STITCH","-5.482970","-0.900705"
"*","STITCH","-9.247499","0.870919"
"*","STITCH","-5.370954","-0.721421"
"*","STITCH","-9.037314","1.124645"
"*","STITCH","-5.253236","-0.547204"
"*","STITCH","-8.818872","1.370442"
"*","STITCH","-5.129939","-0.378325"
"*","STITCH","-8.592328","1.607907"
"*","STITCH","-5.001200","-0.215055"
"*","STITCH","-8.357856","1.836628"
"*","STITCH","-4.867168","-0.057670"
"*","STITCH","-8.115646","2.056186"
"*","STITCH","-4.728010","0.093549"
"*","STITCH","-7.865911","2.266150"
"*","STITCH","-4.583905","0.238321"
"*","STITCH","-7.608885","2.466084"
"*","STITCH","-4.435053","0.376359"
"*","STITCH","-7.344825","2.655539"
"*","STITCH","-4.281669","0.507376"
"*","STITCH","-7.074012","2.834060"
"*","STITCH","-4.123987","0.631082"
"*","STITCH","-6.796756","3.001181"
"*","STITCH","-3.962265","0.747184"
"*","STITCH","-6.513393","3.156427"
"*","STITCH","-3.796779","0.855391"
"*","STITCH","-6.224293","3.299316"
"*","STITCH","-3.627831","0.955410"
"*","STITCH","-5.929859","3.429354"
"*","STITCH","-3.455748","1.046950"
"*","STITCH","-5.630531","3.546041"
"*","STITCH","-3.280882","1.129721"
"*","STITCH","-5.326787","3.648868"
"*","STITCH","-3.103617","1.203436"
"*","STITCH","-5.019152","3.737317"
"*","STITCH","-2.924366","1.267813"
"*","STITCH","-4.708197","3.810863"
"*","STITCH","-2.743579","1.322576"
"*","STITCH","-4.394545","3.868975"
"*","STITCH","-2.561740","1.367458"
"*","STITCH","-4.078876","3.911115"
"*","STITCH","-2.379374","1.402201"
"*","STITCH","-3.761937","3.936739"
"*","STITCH","-2.197048","1.426563"
"*","STITCH","-3.444543","3.945301"
"*","STITCH","-2.015377","1.440317"
"*","STITCH","-3.127588","3.936251"
"*","STITCH","-1.835028","1.443258"
"*","STITCH","-2.812056","3.909040"
"*","STITCH","-1.656722","1.435210"
"*","STITCH","-2.499030","3.863120"
"*","STITCH","-1.481243","1.416028"
"*","STITCH","-2.189706","3.797950"
"*","STITCH","-1.309441","1.385609"
"*","STITCH","-1.885411","3.712998"
"*","STITCH","-1.142241","1.343903"
"*","STITCH","-1.587620","3.607749"
"*","STITCH","-0.980649","1.290923"
"*","STITCH","-1.297984","3.481710"
"*","STITCH","-0.825763","1.226765"
"*","STITCH","-1.018358","3.334421"
"*","STITCH","-0.678779","1.151629"
"*","STITCH","-0.750843","3.165468"
"*","STITCH","-0.541002","1.065846"
"*","STITCH","-0.497839","2.974504"
"*","STITCH","-0.413859","0.969923"
"*","STITCH","-0.262113","2.761269"
"*","STITCH","-0.298905","0.864593"
"*","STITCH","-0.046895","2.525636"
"*","STITCH","-0.197834","0.750901"
"*","STITCH","0.143976","2.267659"
"*","STITCH","-0.112469","0.630319"
"*","STITCH","0.305851","1.987670"
"*","STITCH","-0.044743","0.504937"
"*","STITCH","0.432928","1.686418"
"*","STITCH","0.003385","0.377766"
"*","JUMP","-2.246977","0.866396"
"*","STITCH","-3.678522","0.007038"
"*","STITCH","-4.654830","-1.345333"
"*","STITCH","-5.164000","-2.945687"
"*","STITCH","-5.235905","-4.639730"
"*","STITCH","-4.914815","-6.322883"
"*","STITCH","-4.249535","-7.921989"
"*","STITCH","-3.289148","-9.385405"
"*","STITCH","-2.081027","-10.676971"
"*","STITCH","-0.669872","-11.772050"
"*","STITCH","0.902719","-12.654777"
"*","STITCH","2.598407","-13.316066"
"*","STITCH","4.382108","-13.752131"
"*","STITCH","6.221917","-13.963348"
"*","STITCH","8.088967","-13.953372"
"*","STITCH","9.957279","-13.728437"
"*","STITCH","11.803592","-13.296794"
"*","STITCH","13.607191","-12.668261"
"*","STITCH","15.349740","-11.853846"
"*","STITCH","17.015119","-10.865449"
"*","STITCH","15.600287","-10.112938"
"*","STITCH","13.933233","-11.045114"
"*","STITCH","12.189924","-11.790808"
"*","STITCH","10.389055","-12.336755"
"*","STITCH","8.552102","-12.670789"
"*","STITCH","6.703567","-12.782260"
"*","STITCH","4.871242","-12.662556"
"*","STITCH","3.086484","-12.305767"
"*","STITCH","1.384500","-11.709528"
"*","STITCH","-0.195375","-10.876130"
"*","STITCH","-1.609420","-9.813974"
"*","STITCH","-2.809336","-8.539560"
"*","STITCH","-3.742191","-7.080273"
"*","STITCH","-4.350679","-5.478447"
"*","STITCH","-4.574034","-3.797654"
"*","STITCH","-4.350498","-2.133197"
"*","STITCH","-3.623859","-0.631838"
"*","STITCH","-2.363288","0.463050"
"*","STITCH","-2.407792","0.045635"
"*","STITCH","-3.459087","-1.251515"
"*","STITCH","-3.913978","-2.856245"
"*","STITCH","-3.845088","-4.534232"
"*","STITCH","-3.333260","-6.150705"
"*","STITCH","-2.455862","-7.622532"
"*","STITCH","-1.283777","-8.897661"
"*","STITCH","0.119209","-9.944350"
"*","STITCH","1.696213","-10.744824"
"*","STITCH","3.396804","-11.291218"
"*","STITCH","5.176467","-11.582852"
"*","STITCH","6.996066","-11.624302"
"*","STITCH","8.821341","-11.424007"
"*","STITCH","10.622436","-10.993235"
"*","STITCH","12.373477","-10.345291"
"*","STITCH","14.052184","-9.494921"
"*","STITCH","15.639520","-8.457833"
"*","STITCH","13.981937","-8.039491"
"*","STITCH","12.370012","-8.981656"
"*","STITCH","10.671083","-9.718641"
"*","STITCH","8.908319","-10.232848"
"*","STITCH","7.109166","-10.507998"
"*","STITCH","5.305899","-10.529830"
"*","STITCH","3.536263","-10.287041"
"*","STITCH","1.844216","-9.772573"
"*","STITCH","0.280789","-8.985411"
"*","STITCH","-1.094914","-7.933185"
"*","STITCH","-2.214562","-6.636076"
"*","STITCH","-2.999311","-5.133039"
"*","STITCH","-3.358534","-3.492508"
"*","STITCH","-3.189212","-1.833166"
"*","STITCH","-2.379137","-0.373167"
"*","STITCH","-2.278193","-0.780631"
"*","STITCH","-2.822435","-2.359117"
"*","STITCH","-2.701043","-4.022652"
"*","STITCH","-2.062402","-5.575882"
"*","STITCH","-1.028575","-6.919814"
"*","STITCH","0.299304","-8.002792"
"*","STITCH","1.836824","-8.800144"
"*","STITCH","3.513188","-9.303861"
"*","STITCH","5.268865","-9.516693"
"*","STITCH","7.053776","-9.448499"
"*","STITCH","8.825857","-9.113865"
"*","STITCH","10.549897","-8.530475"
"*","STITCH","12.196589","-7.717979"
"*","STITCH","17.383497","-12.355018"
"*","STITCH","13.955161","-5.867089"
"*","STITCH","17.065597","-12.543684"
"*","STITCH","13.747145","-6.038502"
"*","STITCH","16.744868","-12.726616"
"*","STITCH","13.536597","-6.205864"
"*","STITCH","16.421396","-12.903738"
"*","STITCH","13.323582","-6.369115"
"*","STITCH","16.095271","-13.074978"
"*","STITCH","13.108166","-6.528194"
"*","STITCH","15.766586","-13.240262"
"*","STITCH","12.890415","-6.683044"
"*","STITCH","15.435434","-13.399519"
"*","STITCH","12.670398","-6.833605"
"*","STITCH","15.101911","-13.552678"
"*","STITCH","12.448187","-6.979820"
"*","STITCH","14.766117","-13.699668"
"*","STITCH","12.223854","-7.121632"
"*","STITCH","14.428152","-13.840419"
"*","STITCH","11.997474","-7.258984"
"*","STITCH","14.088118","-13.974864"
"*","STITCH","11.769121","-7.391822"
"*","STITCH","13.746122","-14.102935"
"*","STITCH","11.538875","-7.520090"
"*","STITCH","13.402270","-14.224565"
"*","STITCH","11.306815","-7.643734"
"*","STITCH","13.056674","-14.339689"
"*","STITCH","11.073022","-7.762702"
"*","STITCH","12.709445","-14.448243"
"*","STITCH","10.837579","-7.876941"
"*","STITCH","12.360699","-14.550165"
"*","STITCH","10.600573","-7.986401"
"*","STITCH","12.010552","-14.645392"
"*","STITCH","10.362089","-8.091031"
"*","STITCH","11.659124","-14.733865"
"*","STITCH","10.122217","-8.190782"
"*","STITCH","11.306539","-14.815524"
"*","STITCH","9.881049","-8.285606"
"*","STITCH","10.952920","-14.890313"
"*","STITCH","9.638675","-8.375458"
"*","STITCH","10.598394","-14.958176"
"*","STITCH","9.395193","-8.460291"
"*","STITCH","10.243093","-15.019058"
"*","STITCH","9.150697","-8.540061"
"*","STITCH","9.887148","-15.072908"
"*","STITCH","8.905288","-8.614726"
"*","STITCH","9.530695","-15.119674"
"*","STITCH","8.659065","-8.684245"
"*","STITCH","9.173871","-15.159308"
"*","STITCH","8.412133","-8.748577"
"*","STITCH","8.816817","-15.191763"
"*","STITCH","8.164594","-8.807685"
"*","STITCH","8.459676","-15.216995"
"*","STITCH","7.916557","-8.861531"
"*","STITCH","8.102595","-15.234960"
"*","STITCH","7.668130","-8.910082"
"*","STITCH","7.745721","-15.245618"
"*","STITCH","7.419424","-8.953303"
"*","STITCH","7.389207","-15.248932"
"*","STITCH","7.170553","-8.991164"
"*","STITCH","7.033207","-15.244865"
"*","STITCH","6.921631","-9.023635"
"*","STITCH","6.677877","-15.233383"
"*","STITCH","6.672775","-9.050689"
"*","STITCH","6.323379","-15.214458"
"*","STITCH","6.424106","-9.072300"
"*","STITCH","5.969874","-15.188059"
"*","STITCH","6.175745","-9.088446"
"*","STITCH","5.617529","-15.154163"
"*","STITCH","5.927815","-9.099106"
"*","STITCH","5.266512","-15.112748"
"*","STITCH","5.680442","-9.104261"
"*","STITCH","4.916995","-15.063793"
"*","STITCH","5.433754","-9.103895"
"*","STITCH","4.569153","-15.007284"
"*","STITCH","5.187882","-9.097996"
"*","STITCH","4.223162","-14.943206"
"*","STITCH","4.942956","-9.086551"
"*","STITCH","3.879205","-14.871553"
"*","STITCH","4.699113","-9.069553"
"*","STITCH","3.537463","-14.792317"
"*","STITCH","4.456487","-9.046997"
"*","STITCH","3.198125","-14.705497"
"*","STITCH","4.215219","-9.018881"
"*","STITCH","2.861378","-14.611095"
"*","STITCH","3.975449","-8.985205"
"*","STITCH","2.527417","-14.509117"
"*","STITCH","3.737319","-8.945975"
"*","STITCH","2.196438","-14.399573"
"*","STITCH","3.500975","-8.901197"
"*","STITCH","1.868637","-14.282479"
"*","STITCH","3.266564","-8.850882"
"*","STITCH","1.544219","-14.157853"
"*","STITCH","3.034235","-8.795045"
"*","STITCH","1.223387","-14.025719"
"*","STITCH","2.804140","-8.733706"
"*","STITCH","0.906350","-13.886107"
"*","STITCH","2.576431","-8.666885"
"*","STITCH","0.593318","-13.739050"
"*","STITCH","2.351265","-8.594609"
"*","STITCH","0.284507","-13.584588"
"*","STITCH","2.128799","-8.516910"
"*","STITCH","-0.019867","-13.422766"
"*","STITCH","1.909193","-8.433822"
"*","STITCH","-0.319584","-13.253634"
"*","STITCH","1.692607","-8.345385"
"*","STITCH","-0.614419","-13.077250"
"*","STITCH","1.479204","-8.251643"
"*","STITCH","-0.904147","-12.893677"
"*","STITCH","1.269151","-8.152646"
"*","STITCH","-1.188539","-12.702984"
"*","STITCH","1.062613","-8.048449"
"*","STITCH","-1.467361","-12.505247"
"*","STITCH","0.859760","-7.939111"
"*","STITCH","-1.740379","-12.300552"
"*","STITCH","0.660761","-7.824697"
"*","STITCH","-2.007354","-12.088987"
"*","STITCH","0.465789","-7.705280"
"*","STITCH","-2.268046","-11.870653"
"*","STITCH","0.275016","-7.580936"
"*","STITCH","-2.522210","-11.645656"
"*","STITCH","0.088619","-7.451749"
"*","STITCH","-2.769600","-11.414112"
"*","STITCH","-0.093229","-7.317809"
"*","STITCH","-3.009966","-11.176144"
"*","STITCH","-0.270348","-7.179213"
"*","STITCH","-3.243058","-10.931885"
"*","STITCH","-0.442561","-7.036064"
"*","STITCH","-3.468620","-10.681479"
"*","STITCH","-0.609688","-6.888475"
"*","STITCH","-3.686396","-10.425079"
"*","STITCH","-0.771549","-6.736564"
"*","STITCH","-3.896127","-10.162846"
"*","STITCH","-0.927964","-6.580458"
"*","STITCH","-4.097551","-9.894956"
"*","STITCH","-1.078750","-6.420293"
"*","STITCH","-4.290406","-9.621595"
"*","STITCH","-1.223727","-6.256212"
"*","STITCH","-4.474426","-9.342959"
"*","STITCH","-1.362714","-6.088368"
"*","STITCH","-4.649344","-9.059259"
"*","STITCH","-1.495527","-5.916924"
"*","STITCH","-4.814893","-8.770718"
"*","STITCH","-1.621988","-5.742051"
"*","STITCH","-4.970802","-8.477574"
"*","STITCH","-1.741914","-5.563933"
"*","STITCH","-5.116802","-8.180077"
"*","STITCH","-1.855128","-5.382763"
"*","STITCH","-5.252621","-7.878495"
"*","STITCH","-1.961451","-5.198744"
"*","STITCH","-5.377987","-7.573109"
"*","STITCH","-2.060708","-5.012093"
"*","STITCH","-5.492629","-7.264221"
"*","STITCH","-2.152725","-4.823038"
"*","STITCH","-5.596274","-6.952146"
"*","STITCH","-2.237330","-4.631820"
"*","STITCH","-5.688653","-6.637221"
"*","STITCH","-2.314357","-4.438693"
"*","STITCH","-5.769495","-6.319801"
"*","STITCH","-2.383640","-4.243926"
"*","STITCH","-5.838532","-6.000263"
"*","STITCH","-2.445021","-4.047802"
"*","STITCH","-5.895499","-5.679004"
"*","STITCH","-2.498345","-3.850618"
"*","STITCH","-5.940134","-5.356446"
"*","STITCH","-2.543463","-3.652689"
"*","STITCH","-5.972177","-5.033036"
"*","STITCH","-2.580235","-3.454346"
"*","STITCH","-5.991374","-4.709244"
"*","STITCH","-2.608526","-3.255937"
"*","STITCH","-5.997477","-4.385573"
"*","STITCH","-2.628213","-3.057830"
"*","STITCH","-5.990243","-4.062550"
"*","STITCH","-2.639180","-2.860412"
"*","STITCH","-5.969438","-3.740738"
"*","STITCH","-2.641325","-2.664089"
"*","STITCH","-5.934837","-3.420732"
"*","STITCH","-2.634559","-2.469290"
"*","STITCH","-5.886227","-3.103162"
"*","STITCH","-2.618808","-2.276466"
"*","STITCH","-5.823406","-2.788699"
"*","STITCH","-2.594014","-2.086093"
"*","STITCH","-5.746187","-2.478055"
"*","STITCH","-2.560142","-1.898669"
"*","STITCH","-5.654403","-2.171987"
"*","STITCH","-2.517174","-1.714721"
"*","STITCH","-5.547903","-1.871300"
"*","STITCH","-2.465124","-1.534803"
"*","STITCH","-5.426563","-1.576853"
"*","STITCH","-2.404029","-1.359498"
"*","STITCH","-5.290285","-1.289564"
"*","STITCH","-2.333964","-1.189418"
"*","STITCH","-5.139002","-1.010411"
"*","STITCH","-2.255039","-1.025210"
"*","STITCH","-4.972688","-0.740446"
"*","STITCH","-2.167412","-0.867552"
"*","STITCH","-4.791356","-0.480792"
"*","STITCH","-2.071289","-0.717158"
"*","STITCH","-4.595075","-0.232664"
"*","STITCH","-1.966937","-0.574780"
"*","STITCH","-4.383974","0.002633"
"*","STITCH","-1.854693","-0.441204"
"*","STITCH","-4.158256","0.223685"
"*","STITCH","-1.734974","-0.317258"
"*","STITCH","-3.918212","0.428955"
"*","STITCH","-1.608297","-0.203806"
"*","STITCH","-3.664241","0.616768"
"*","STITCH","-1.475291","-0.101749"
"*","STITCH","-3.396872","0.785287"
"*","STITCH","-1.336729","-0.012025"
"*","STITCH","-3.116798","0.932485"
"*","STITCH","-1.193551","0.064402"
"*","STITCH","-2.824915","1.056110"
"*","STITCH","-1.046907","0.126549"
"*","STITCH","-2.522386","1.153638"
"*","STITCH","-0.898212","0.173437"
"*","STITCH","-2.210712","1.222205"
"*","STITCH","-0.749216","0.204122"
"*","STITCH","-1.891863","1.258517"
"*","STITCH","-0.602107","0.217759"
"*","STITCH","-1.568447","1.258710"
"*","STITCH","-0.459660","0.213719"
"*","STITCH","-1.244017","1.218136"
"*","STITCH","-0.325463","0.191814"
"*","JUMP","-1.873809","-1.512741"
"*","STITCH","-1.845356","-3.182174"
"*","STITCH","-1.162322","-4.703868"
"*","STITCH","-0.030960","-5.944998"
"*","STITCH","1.400171","-6.854291"
"*","STITCH","3.018369","-7.417796"
"*","STITCH","4.735876","-7.641199"
"*","STITCH","6.483425","-7.541188"
"*","STITCH","8.206014","-7.140708"
"*","STITCH","9.859958","-6.466151"
"*","STITCH","11.410718","-5.545611"
"*","STITCH","12.831255","-4.407747"
"*","STITCH","14.100749","-3.081048"
"*","STITCH","15.203573","-1.593336"
"*","STITCH","16.128459","0.028565"
"*","STITCH","16.867815","1.759038"
"*","STITCH","17.417158","3.573813"
"*","STITCH","17.774631","5.450042"
"*","STITCH","17.940602","7.366342"
"*","STITCH","17.917314","9.302801"
"*","STITCH","16.558205","8.453776"
"*","STITCH","16.531966","6.543977"
"*","STITCH","16.306101","4.661380"
"*","STITCH","15.878471","2.828808"
"*","STITCH","15.249276","1.070943"
"*","STITCH","14.421546","-0.585671"
"*","STITCH","13.401716","-2.112659"
"*","STITCH","12.200348","-3.479910"
"*","STITCH","10.832999","-4.655752"
"*","STITCH","9.321317","-5.607265"
"*","STITCH","7.694441","-6.300786"
"*","STITCH","5.990808","-6.702736"
"*","STITCH","4.260600","-6.780969"
"*","STITCH","2.569135","-6.507022"
"*","STITCH","1.001848","-5.860056"
"*","STITCH","-0.327846","-4.834240"
"*","STITCH","-1.264742","-3.454273"
"*","STITCH","-1.582657","-1.815142"
"*","STITCH","-1.243417","-2.062392"
"*","STITCH","-0.645699","-3.621414"
"*","STITCH","0.516592","-4.817727"
"*","STITCH","2.004216","-5.597060"
"*","STITCH","3.660036","-5.962040"
"*","STITCH","5.373375","-5.938105"
"*","STITCH","7.063712","-5.560614"
"*","STITCH","8.671665","-4.868937"
"*","STITCH","10.153397","-3.903448"
"*","STITCH","11.476884","-2.703890"
"*","STITCH","12.619278","-1.308474"
"*","STITCH","13.564974","0.246620"
"*","STITCH","14.304151","1.927502"
"*","STITCH","14.831638","3.702682"
"*","STITCH","15.146024","5.543100"
"*","STITCH","15.248935","7.422088"
"*","STITCH","15.144458","9.315305"
"*","STITCH","13.953372","8.088967"
"*","STITCH","13.963348","6.221917"
"*","STITCH","13.752131","4.382108"
"*","STITCH","13.316066","2.598407"
"*","STITCH","12.654777","0.902719"
"*","STITCH","11.772050","-0.669872"
"*","STITCH","10.676971","-2.081027"
"*","STITCH","9.385405","-3.289148"
"*","STITCH","7.921989","-4.249535"
"*","STITCH","6.322883","-4.914815"
"*","STITCH","4.639730","-5.235905"
"*","STITCH","2.945687","-5.164000"
"*","STITCH","1.345333","-4.654830"
"*","STITCH","-0.007038","-3.678522"
"*","STITCH","-0.866396","-2.246977"
